nome,uf,lat,lon
São Luiz,RR,1.01019,-60.0419
São Luiz do Norte,GO,-14.8608,-49.3285
São Luiz do Paraitinga,SP,-23.222,-45.3109
São Luiz Gonzaga,RS,-28.412,-54.9559
São Mamede,PB,-6.92386,-37.0954
São Manoel do Paraná,PR,-23.3941,-52.6454
São Manuel,SP,-22.7321,-48.5723
São Marcos,RS,-28.9677,-51.0696
São Martinho,SC,-28.1609,-48.9867
São Martinho,RS,-27.7112,-53.9699
São Martinho da Serra,RS,-29.5397,-53.859
São Mateus,ES,-18.7214,-39.8579
São Mateus do Maranhão,MA,-4.03736,-44.4707
São Mateus do Sul,PR,-25.8677,-50.384
São Miguel,RN,-6.20283,-38.4947
São Miguel Arcanjo,SP,-23.8782,-47.9935
São Miguel da Baixa Grande,PI,-5.85646,-42.1934
São Miguel da Boa Vista,SC,-26.687,-53.2511
São Miguel das Matas,BA,-13.0434,-39.4578
São Miguel das Missões,RS,-28.556,-54.5559
São Miguel de Taipu,PB,-7.24764,-35.2016
São Miguel do Aleixo,SE,-10.3847,-37.3836
São Miguel do Anta,MG,-20.7067,-42.7174
São Miguel do Araguaia,GO,-13.2731,-50.1634
São Miguel do Fidalgo,PI,-7.59713,-42.3676
São Miguel do Gostoso,RN,-5.12302,-35.6354
São Miguel do Guamá,PA,-1.61307,-47.4784
São Miguel do Guaporé,RO,-11.6953,-62.7192
São Miguel do Iguaçu,PR,-25.3492,-54.2405
São Miguel do Oeste,SC,-26.7242,-53.5163
São Miguel do Passa Quatro,GO,-17.0582,-48.662
São Miguel do Tapuio,PI,-5.49729,-41.3165
São Miguel do Tocantins,TO,-5.56305,-47.5743
São Miguel dos Campos,AL,-9.78301,-36.0971
São Miguel dos Milagres,AL,-9.26493,-35.3763
São Nicolau,RS,-28.1834,-55.2654
São Patrício,GO,-15.35,-49.818
São Paulo,SP,-23.5329,-46.6395
São Paulo das Missões,RS,-28.0195,-54.9404
São Paulo de Olivença,AM,-3.47292,-68.9646
São Paulo do Potengi,RN,-5.8994,-35.7642
São Pedro,RN,-5.90559,-35.6317
São Pedro,SP,-22.5483,-47.9096
São Pedro da Água Branca,MA,-5.08472,-48.4291
São Pedro da Aldeia,RJ,-22.8429,-42.1026
São Pedro da Cipa,MT,-16.0109,-54.9176
São Pedro da Serra,RS,-29.4193,-51.5134
São Pedro da União,MG,-21.131,-46.6123
São Pedro das Missões,RS,-27.7706,-53.2513
São Pedro de Alcântara,SC,-27.5665,-48.8048
São Pedro do Butiá,RS,-28.1243,-54.8926
São Pedro do Iguaçu,PR,-24.9373,-53.8521
São Pedro do Ivaí,PR,-23.8634,-51.8568
São Pedro do Paraná,PR,-22.8239,-53.2241
São Pedro do Piauí,PI,-5.92078,-42.7192
São Pedro do Suaçuí,MG,-18.3609,-42.5981
São Pedro do Sul,RS,-29.6202,-54.1855
São Pedro do Turvo,SP,-22.7453,-49.7428
São Pedro dos Crentes,MA,-6.82389,-46.5319
São Pedro dos Ferros,MG,-20.1732,-42.5251
São Rafael,RN,-5.79791,-36.8778
São Raimundo das Mangabeiras,MA,-7.02183,-45.4809
São Raimundo do Doca Bezerra,MA,-5.11053,-45.0696
São Raimundo Nonato,PI,-9.01241,-42.6987
São Roberto,MA,-5.0231,-45.001
São Romão,MG,-16.3641,-45.0749
São Roque,SP,-23.5226,-47.1357
São Roque de Minas,MG,-20.249,-46.3639
São Roque do Canaã,ES,-19.7411,-40.6526
São Salvador do Tocantins,TO,-12.7458,-48.2352
São Sebastião,SP,-23.7951,-45.4143
São Sebastião,AL,-9.93043,-36.559
São Sebastião da Amoreira,PR,-23.4656,-50.7625
São Sebastião da Bela Vista,MG,-22.1583,-45.7546
São Sebastião da Boa Vista,PA,-1.71597,-49.5249
São Sebastião da Grama,SP,-21.7041,-46.8208
São Sebastião da Vargem Alegre,MG,-19.7477,-43.3679
São Sebastião de Lagoa de Roça,PB,-7.11034,-35.8678
São Sebastião do Alto,RJ,-21.9578,-42.1328
São Sebastião do Anta,MG,-19.5064,-41.985
São Sebastião do Caí,RS,-29.5885,-51.3749
São Sebastião do Maranhão,MG,-18.0873,-42.5659
São Sebastião do Oeste,MG,-20.2758,-45.0063
São Sebastião do Paraíso,MG,-20.9167,-46.9837
São Sebastião do Passé,BA,-12.5123,-38.4905
São Sebastião do Rio Preto,MG,-19.2959,-43.1757
São Sebastião do Rio Verde,MG,-22.2183,-44.9761
São Sebastião do Tocantins,TO,-5.26131,-48.2021
São Sebastião do Uatumã,AM,-2.55915,-57.8731
São Sebastião do Umbuzeiro,PB,-8.15289,-37.0138
São Sepé,RS,-30.1643,-53.5603
São Simão,SP,-21.4732,-47.5518
São Simão,GO,-18.996,-50.547
São Thomé das Letras,MG,-21.7218,-44.9849
São Tiago,MG,-20.9075,-44.5098
São Tomás de Aquino,MG,-20.7791,-47.0962
São Tomé,PR,-23.5349,-52.5901
São Tomé,RN,-5.96404,-36.0798
São Valentim,RS,-27.5583,-52.5237
São Valentim do Sul,RS,-29.0451,-51.7684
São Valério,TO,-11.9743,-48.2353
São Valério do Sul,RS,-27.7906,-53.9368
São Vendelino,RS,-29.3729,-51.3675
São Vicente,SP,-23.9574,-46.3883
São Vicente,RN,-6.21893,-36.6827
São Vicente de Minas,MG,-21.7042,-44.4431
São Vicente do Seridó,PB,-6.85426,-36.4122
São Vicente do Sul,RS,-29.6882,-54.6826
São Vicente Ferrer,PE,-7.58969,-35.4808
São Vicente Ferrer,MA,-2.89487,-44.8681
Sapé,PB,-7.09359,-35.228
Sapeaçu,BA,-12.7208,-39.1824
Sapezal,MT,-12.9892,-58.7645
Sapiranga,RS,-29.6349,-51.0064
Sapopema,PR,-23.9078,-50.5801
Sapucaí-Mirim,MG,-22.7409,-45.738
Sapucaia,PA,-6.94018,-49.6834
Sapucaia,RJ,-21.9949,-42.9142
Sapucaia do Sul,RS,-29.8276,-51.145
Saquarema,RJ,-22.9292,-42.5099
Sarandi,PR,-23.4441,-51.876
Sarandi,RS,-27.942,-52.9231
Sarapuí,SP,-23.6397,-47.8249
Sardoá,MG,-18.7828,-42.3629
Sarutaiá,SP,-23.2721,-49.4763
Sarzedo,MG,-20.0367,-44.1446
Sátiro Dias,BA,-11.5929,-38.5938
Satuba,AL,-9.56911,-35.8227
Satubinha,MA,-4.04913,-45.2457
Saubara,BA,-12.7387,-38.7625
Saudade do Iguaçu,PR,-25.6917,-52.6184
Saudades,SC,-26.9317,-53.0021
Saúde,BA,-10.9428,-40.4155
Schroeder,SC,-26.4116,-49.074
Seabra,BA,-12.4169,-41.7722
Seara,SC,-27.1564,-52.299
Sebastianópolis do Sul,SP,-20.6523,-49.925
Sebastião Barros,PI,-10.817,-44.8337
Sebastião Laranjeiras,BA,-14.571,-42.9434
Sebastião Leal,PI,-7.56803,-44.06
Seberi,RS,-27.4829,-53.4026
Sede Nova,RS,-27.6367,-53.9493
Segredo,RS,-29.3523,-52.9767
Selbach,RS,-28.6294,-52.9498
Selvíria,MS,-20.3637,-51.4192
Sem-Peixe,MG,-20.1008,-42.8483
Sena Madureira,AC,-9.06596,-68.6571
Senador Alexandre Costa,MA,-5.25096,-44.0533
Senador Amaral,MG,-22.5869,-46.1763
Senador Canedo,GO,-16.7084,-49.0914
Senador Cortes,MG,-21.7986,-42.9424
Senador Elói de Souza,RN,-6.03334,-35.6978
Senador Firmino,MG,-20.9158,-43.0904
Senador Georgino Avelino,RN,-6.1576,-35.1299
Senador Guiomard,AC,-10.1497,-67.7362
Senador José Bento,MG,-22.1633,-46.1792
Senador José Porfírio,PA,-4.31242,-51.5764
Senador La Rocque,MA,-5.4461,-47.2959
Senador Modestino Gonçalves,MG,-17.9465,-43.2172
Senador Pompeu,CE,-5.58244,-39.3704
Senador Rui Palmeira,AL,-9.46986,-37.4576
Senador Sá,CE,-3.35305,-40.4662
Senador Salgado Filho,RS,-28.025,-54.5507
Sengés,PR,-24.1129,-49.4616
Senhor do Bonfim,BA,-10.4594,-40.1865
Senhora de Oliveira,MG,-20.7972,-43.3394
Senhora do Porto,MG,-18.8909,-43.0799
Senhora dos Remédios,MG,-21.0351,-43.5812
Sentinela do Sul,RS,-30.6107,-51.5862
Sento Sé,BA,-9.74138,-41.8786
Serafina Corrêa,RS,-28.7126,-51.9352
Sericita,MG,-20.4748,-42.4828
Seringueiras,RO,-11.8055,-63.0182
Sério,RS,-29.3904,-52.2685
Seritinga,MG,-21.9134,-44.518
Seropédica,RJ,-22.7526,-43.7155
Serra,ES,-20.121,-40.3074
Serra Alta,SC,-26.7229,-53.0409
Serra Azul,SP,-21.3074,-47.5602
Serra Azul de Minas,MG,-18.3602,-43.1675
Serra Branca,PB,-7.48034,-36.666
Serra Caiada,RN,-6.10478,-35.7113
Serra da Raiz,PB,-6.68527,-35.4379
Serra da Saudade,MG,-19.4447,-45.795
Serra de São Bento,RN,-6.41762,-35.7033
Serra do Mel,RN,-5.17725,-37.0242
Serra do Navio,AP,0.901357,-52.0036
Serra do Ramalho,BA,-13.5659,-43.5929
Serra do Salitre,MG,-19.1083,-46.6961
Serra dos Aimorés,MG,-17.7872,-40.2453
Serra Dourada,BA,-12.759,-43.9504
Serra Grande,PB,-7.20957,-38.3647
Serra Negra,SP,-22.6139,-46.7033
Serra Negra do Norte,RN,-6.66031,-37.3996
Serra Nova Dourada,MT,-12.0896,-51.4025
Serra Preta,BA,-12.156,-39.3305
Serra Redonda,PB,-7.18622,-35.6842
Serra Talhada,PE,-7.98178,-38.289
Serrana,SP,-21.2043,-47.5952
Serrania,MG,-21.5441,-46.0417
Serrano do Maranhão,MA,-1.85229,-45.1207
Serranópolis,GO,-18.3067,-51.9586
Serranópolis de Minas,MG,-15.8176,-42.8732
Serranópolis do Iguaçu,PR,-25.3799,-54.0518
Serranos,MG,-21.8857,-44.5125
Serraria,PB,-6.81569,-35.6282
Serrinha,RN,-6.28181,-35.5
Serrinha,BA,-11.6584,-39.01
Serrinha dos Pintos,RN,-6.11087,-37.9548
Serrita,PE,-7.94041,-39.2951
Serro,MG,-18.5991,-43.3744
Serrolândia,BA,-11.4085,-40.2983
Sertaneja,PR,-23.0361,-50.8317
Sertânia,PE,-8.06847,-37.2684
Sertanópolis,PR,-23.0571,-51.0399
Sertão,RS,-27.9798,-52.2588
Sertão Santana,RS,-30.4562,-51.6017
Sertãozinho,SP,-21.1316,-47.9875
Sertãozinho,PB,-6.75127,-35.4372
Sete Barras,SP,-24.382,-47.9279
Sete de Setembro,RS,-28.1362,-54.4637
Sete Lagoas,MG,-19.4569,-44.2413
Sete Quedas,MS,-23.9705,-55.0398
Setubinha,MG,-17.6002,-42.1587
Severiano de Almeida,RS,-27.4362,-52.1217
Severiano Melo,RN,-5.77666,-37.957
Severínia,SP,-20.8108,-48.8054
Siderópolis,SC,-28.5955,-49.4314
Sidrolândia,MS,-20.9302,-54.9692
Sigefredo Pacheco,PI,-4.91665,-41.7311
Silva Jardim,RJ,-22.6574,-42.3961
Silvânia,GO,-16.66,-48.6083
Silvanópolis,TO,-11.1471,-48.1694
Silveira Martins,RS,-29.6467,-53.591
Silveirânia,MG,-21.1615,-43.2128
Silveiras,SP,-22.6638,-44.8522
Silves,AM,-2.81748,-58.248
Silvianópolis,MG,-22.0274,-45.8385
Simão Dias,SE,-10.7387,-37.8097
Simão Pereira,MG,-21.964,-43.3088
Simões,PI,-7.59109,-40.8137
Simões Filho,BA,-12.7866,-38.4029
Simolândia,GO,-14.4644,-46.4847
Simonésia,MG,-20.1341,-42.0091
Simplício Mendes,PI,-7.85294,-41.9075
Sinimbu,RS,-29.5357,-52.5304
Sinop,MT,-11.8604,-55.5091
Siqueira Campos,PR,-23.6875,-49.8304
Sirinhaém,PE,-8.58778,-35.1126
Siriri,SE,-10.5965,-37.1131
Sítio d'Abadia,GO,-14.7992,-46.2506
Sítio do Mato,BA,-13.0801,-43.4689
Sítio do Quinto,BA,-10.3545,-38.2213
Sítio Novo,MA,-5.87601,-46.7033
Sítio Novo,RN,-6.11132,-35.909
Sítio Novo do Tocantins,TO,-5.6012,-47.6381
Sobradinho,BA,-9.45024,-40.8145
Sobradinho,RS,-29.4194,-53.0326
Sobrado,PB,-7.14429,-35.2357
Sobral,CE,-3.68913,-40.3482
Sobrália,MG,-19.2345,-42.0998
Socorro,SP,-22.5903,-46.5251
Socorro do Piauí,PI,-7.86773,-42.4922
Solânea,PB,-6.75161,-35.6636
Soledade,PB,-7.05829,-36.3668
Soledade,RS,-28.8306,-52.5131
Soledade de Minas,MG,-22.0554,-45.0464
Solidão,PE,-7.59472,-37.6445
Solonópole,CE,-5.71894,-39.0107
Sombrio,SC,-29.108,-49.6328
Sonora,MS,-17.5698,-54.7551
Sooretama,ES,-19.1897,-40.0974
Sorocaba,SP,-23.4969,-47.4451
Sorriso,MT,-12.5425,-55.7211
Sossêgo,PB,-6.77067,-36.2538
Soure,PA,-0.73032,-48.5015
Sousa,PB,-6.75148,-38.2311
Souto Soares,BA,-12.088,-41.6427
Sucupira,TO,-11.993,-48.9685
Sucupira do Norte,MA,-6.47839,-44.1919
Sucupira do Riachão,MA,-6.40858,-43.5455
Sud Mennucci,SP,-20.6872,-50.9238
Sul Brasil,SC,-26.7351,-52.964
Sulina,PR,-25.7066,-52.7299
Sumaré,SP,-22.8204,-47.2728
Sumé,PB,-7.66206,-36.884
Sumidouro,RJ,-22.0485,-42.6761
Surubim,PE,-7.84746,-35.7481
Sussuapara,PI,-7.03687,-41.3767
Suzanápolis,SP,-20.4981,-51.0268
Suzano,SP,-23.5448,-46.3112
Tabaí,RS,-29.643,-51.6823
Tabaporã,MT,-11.3007,-56.8312
Tabapuã,SP,-20.9602,-49.0307
Tabatinga,SP,-21.7239,-48.6896
Tabatinga,AM,-4.2416,-69.9383
Tabira,PE,-7.58366,-37.5377
Taboão da Serra,SP,-23.6019,-46.7526
Tabocas do Brejo Velho,BA,-12.7026,-44.0075
Taboleiro Grande,RN,-5.91948,-38.0367
Tabuleiro,MG,-21.3632,-43.2381
Tabuleiro do Norte,CE,-5.24353,-38.1282
Tacaimbó,PE,-8.30867,-36.3
Tacaratu,PE,-9.09798,-38.1504
Taciba,SP,-22.3866,-51.2882
Tacima,PB,-6.48759,-35.6367
Tacuru,MS,-23.636,-55.0141
Taguaí,SP,-23.4452,-49.4024
Taguatinga,TO,-12.4026,-46.437
Taiaçu,SP,-21.1431,-48.5112
Tailândia,PA,-2.94584,-48.9489
Taió,SC,-27.121,-49.9942
Taiobeiras,MG,-15.8106,-42.2259
Taipas do Tocantins,TO,-12.1873,-46.9797
Taipu,RN,-5.63058,-35.5918
Taiúva,SP,-21.1223,-48.4528
Talismã,TO,-12.7949,-49.0896
Tamandaré,PE,-8.75665,-35.1033
Tamarana,PR,-23.7204,-51.0991
Tambaú,SP,-21.7029,-47.2703
Tamboara,PR,-23.2036,-52.4743
Tamboril,CE,-4.83136,-40.3196
Tamboril do Piauí,PI,-8.40937,-42.9211
Tanabi,SP,-20.6228,-49.6563
Tangará,RN,-6.19649,-35.7989
Tangará,SC,-27.0996,-51.2473
Tangará da Serra,MT,-14.6229,-57.4933
Tanguá,RJ,-22.7423,-42.7202
Tanhaçu,BA,-14.0197,-41.2473
Tanque d'Arca,AL,-9.53379,-36.4366
Tanque do Piauí,PI,-6.59787,-42.2795
Tanque Novo,BA,-13.5485,-42.4934
Tanquinho,BA,-11.968,-39.1033
Taparuba,MG,-19.7621,-41.608
Tapauá,AM,-5.62085,-63.1808
Tapejara,PR,-23.7315,-52.8735
Tapejara,RS,-28.0652,-52.0097
Tapera,RS,-28.6277,-52.8613
Taperoá,BA,-13.5321,-39.1009
Taperoá,PB,-7.20629,-36.8245
Tapes,RS,-30.6683,-51.3991
Tapira,PR,-23.3193,-53.0684
Tapira,MG,-19.9166,-46.8264
Tapiraí,MG,-19.8936,-46.0221
Tapiraí,SP,-23.9612,-47.5062
Tapiramutá,BA,-11.8475,-40.7927
Tapiratiba,SP,-21.4713,-46.7448
Tapurah,MT,-12.695,-56.5178
Taquara,RS,-29.6505,-50.7753
Taquaraçu de Minas,MG,-19.6652,-43.6922
Taquaral,SP,-21.0737,-48.4126
Taquaral de Goiás,GO,-16.0521,-49.6039
Taquarana,AL,-9.64529,-36.4928
Taquari,RS,-29.7943,-51.8653
Taquaritinga,SP,-21.4049,-48.5103
Taquaritinga do Norte,PE,-7.89446,-36.0423
Taquarituba,SP,-23.5307,-49.241
Taquarivaí,SP,-23.9211,-48.6948
Taquaruçu do Sul,RS,-27.4005,-53.4702
Taquarussu,MS,-22.4898,-53.3519
Tarabai,SP,-22.3016,-51.5621
Tarauacá,AC,-8.15697,-70.7722
Tarrafas,CE,-6.67838,-39.753
Tartarugalzinho,AP,1.50652,-50.9087
Tarumã,SP,-22.7429,-50.5786
Tarumirim,MG,-19.2835,-42.0097
Tasso Fragoso,MA,-8.4662,-45.7536
Tatuí,SP,-23.3487,-47.8461
Tauá,CE,-5.98585,-40.2968
Taubaté,SP,-23.0104,-45.5593
Tavares,RS,-31.2843,-51.088
Tavares,PB,-7.62697,-37.8712
Tefé,AM,-3.36822,-64.7193
Teixeira,PB,-7.22104,-37.2525
Teixeira de Freitas,BA,-17.5399,-39.74
Teixeira Soares,PR,-25.3701,-50.4571
Teixeiras,MG,-20.6561,-42.8564
Teixeirópolis,RO,-10.9056,-62.242
Tejuçuoca,CE,-3.98831,-39.5799
Tejupá,SP,-23.3425,-49.3722
Telêmaco Borba,PR,-24.3245,-50.6176
Telha,SE,-10.2064,-36.8818
Tenente Ananias,RN,-6.45823,-38.182
Tenente Laurentino Cruz,RN,-6.1378,-36.7135
Tenente Portela,RS,-27.3711,-53.7585
Tenório,PB,-6.93855,-36.6273
Teodoro Sampaio,BA,-12.295,-38.6347
Teodoro Sampaio,SP,-22.5299,-52.1682
Teofilândia,BA,-11.4827,-38.9913
Teófilo Otoni,MG,-17.8595,-41.5087
Teolândia,BA,-13.5896,-39.484
Teotônio Vilela,AL,-9.91656,-36.3492
Terenos,MS,-20.4378,-54.8647
Teresina,PI,-5.09194,-42.8034
Teresina de Goiás,GO,-13.7801,-47.2659
Teresópolis,RJ,-22.4165,-42.9752
Terezinha,PE,-9.05621,-36.6272
Terezópolis de Goiás,GO,-16.3945,-49.0797
Terra Alta,PA,-1.02963,-47.9004
Terra Boa,PR,-23.7683,-52.447
Terra de Areia,RS,-29.5782,-50.0644
Terra Nova,BA,-12.3888,-38.6238
Terra Nova,PE,-8.22244,-39.3825
Terra Nova do Norte,MT,-10.517,-55.231
Terra Rica,PR,-22.7111,-52.6188
Terra Roxa,PR,-24.1575,-54.0988
Terra Roxa,SP,-20.787,-48.3314
Terra Santa,PA,-2.10443,-56.4877
Tesouro,MT,-16.0809,-53.559
Teutônia,RS,-29.4482,-51.8044
Theobroma,RO,-10.2483,-62.3538
Tianguá,CE,-3.72965,-40.9923
Tibagi,PR,-24.5153,-50.4176
Tibau,RN,-4.83729,-37.2554
Tibau do Sul,RN,-6.19176,-35.0866
Tietê,SP,-23.1101,-47.7164
Tigrinhos,SC,-26.6876,-53.1545
Tijucas,SC,-27.2354,-48.6322
Tijucas do Sul,PR,-25.9311,-49.195
Timbaúba,PE,-7.50484,-35.3119
Timbaúba dos Batistas,RN,-6.45768,-37.2745
Timbé do Sul,SC,-28.8287,-49.842
Timbiras,MA,-4.25597,-43.932
Timbó,SC,-26.8246,-49.269
Timbó Grande,SC,-26.6127,-50.6607
Timburi,SP,-23.2057,-49.6096
Timon,MA,-5.09769,-42.8329
Timóteo,MG,-19.5811,-42.6471
Tio Hugo,RS,-28.5712,-52.5955
Tiradentes,MG,-21.1102,-44.1744
Tiradentes do Sul,RS,-27.4022,-54.0814
Tiros,MG,-19.0037,-45.9626
Tobias Barreto,SE,-11.1798,-37.9995
Tocantínia,TO,-9.5632,-48.3741
Tocantinópolis,TO,-6.32447,-47.4224
Tocantins,MG,-21.1774,-43.0127
Tocos do Moji,MG,-22.3698,-46.0971
Toledo,MG,-22.7421,-46.3728
Toledo,PR,-24.7246,-53.7412
Tomar do Geru,SE,-11.3694,-37.8433
Tomazina,PR,-23.7796,-49.9499
Tombos,MG,-20.9086,-42.0228
Tomé-Açu,PA,-2.41302,-48.1415
Tonantins,AM,-2.86582,-67.7919
Toritama,PE,-8.00955,-36.0637
Torixoréu,MT,-16.2006,-52.5571
Toropi,RS,-29.4782,-54.2244
Torre de Pedra,SP,-23.2462,-48.1955
Torres,RS,-29.3334,-49.7333
Torrinha,SP,-22.4237,-48.1731
Touros,RN,-5.20182,-35.4621
Trabiju,SP,-22.0388,-48.3342
Tracuateua,PA,-1.07653,-46.9031
Tracunhaém,PE,-7.80228,-35.2314
Traipu,AL,-9.96262,-37.0071
Trairão,PA,-4.57347,-55.9429
Trairi,CE,-3.26932,-39.2681
Trajano de Moraes,RJ,-22.0638,-42.0643
Tramandaí,RS,-29.9841,-50.1322
Travesseiro,RS,-29.2977,-52.0532
Tremedal,BA,-14.9736,-41.4142
Tremembé,SP,-22.9571,-45.5475
Três Arroios,RS,-27.5003,-52.1448
Três Barras,SC,-26.1056,-50.3197
Três Barras do Paraná,PR,-25.4185,-53.1833
Três Cachoeiras,RS,-29.4487,-49.9275
Três Corações,MG,-21.6921,-45.2511
Três Coroas,RS,-29.5137,-50.7739
Três de Maio,RS,-27.78,-54.2357
Três Forquilhas,RS,-29.5384,-50.0708
Três Fronteiras,SP,-20.2344,-50.8905
Três Lagoas,MS,-20.7849,-51.7007
Três Marias,MG,-18.2048,-45.2473
Três Palmeiras,RS,-27.6139,-52.8437
Três Passos,RS,-27.4555,-53.9296
Três Pontas,MG,-21.3694,-45.5109
Três Ranchos,GO,-18.3539,-47.776
Três Rios,RJ,-22.1165,-43.2185
Treviso,SC,-28.5097,-49.4634
Treze de Maio,SC,-28.5537,-49.1565
Treze Tílias,SC,-27.0026,-51.4084
Trindade,GO,-16.6517,-49.4927
Trindade,PE,-7.759,-40.2647
Trindade do Sul,RS,-27.5239,-52.8956
Triunfo,RS,-29.9291,-51.7075
Triunfo,PB,-6.5713,-38.5986
Triunfo,PE,-7.83272,-38.0978
Triunfo Potiguar,RN,-5.85408,-37.1786
Trizidela do Vale,MA,-4.538,-44.628
Trombas,GO,-13.5079,-48.7417
Trombudo Central,SC,-27.3033,-49.793
Tubarão,SC,-28.4713,-49.0144
Tucano,BA,-10.9584,-38.7894
Tucumã,PA,-6.74687,-51.1626
Tucunduva,RS,-27.6573,-54.4439
Tucuruí,PA,-3.7657,-49.6773
Tufilândia,MA,-3.67355,-45.6238
Tuiuti,SP,-22.8193,-46.6937
Tumiritinga,MG,-18.9844,-41.6527
Tunápolis,SC,-26.9681,-53.6417
Tunas,RS,-29.1039,-52.9538
Tunas do Paraná,PR,-24.9731,-49.0879
Tuneiras do Oeste,PR,-23.8648,-52.8769
Tuntum,MA,-5.25476,-44.6444
Tupã,SP,-21.9335,-50.5191
Tupaciguara,MG,-18.5866,-48.6985
Tupanatinga,PE,-8.74798,-37.3445
Tupanci do Sul,RS,-27.9241,-51.5383
Tupanciretã,RS,-29.0858,-53.8445
Tupandi,RS,-29.4772,-51.4174
Tuparendi,RS,-27.7598,-54.4814
Tuparetama,PE,-7.6003,-37.3165
Tupãssi,PR,-24.5879,-53.5105
Tupi Paulista,SP,-21.3825,-51.575
Tupirama,TO,-8.97168,-48.1883
Tupiratins,TO,-8.39388,-48.1277
Turiaçu,MA,-1.65893,-45.3798
Turilândia,MA,-2.21638,-45.3044
Turiúba,SP,-20.9428,-50.1135
Turmalina,SP,-20.0486,-50.4792
Turmalina,MG,-17.2828,-42.7285
Turuçu,RS,-31.4173,-52.1706
Tururu,CE,-3.58413,-39.4297
Turvânia,GO,-16.6125,-50.1369
Turvelândia,GO,-17.8502,-50.3024
Turvo,PR,-25.0437,-51.5282
Turvo,SC,-28.9272,-49.6831
Turvolândia,MG,-21.8733,-45.7859
Tutóia,MA,-2.76141,-42.2755
Uarini,AM,-2.99609,-65.1133
Uauá,BA,-9.83325,-39.4794
Ubá,MG,-21.1204,-42.9359
Ubaí,MG,-16.2885,-44.7783
Ubaíra,BA,-13.2714,-39.666
Ubaitaba,BA,-14.303,-39.3222
Ubajara,CE,-3.85448,-40.9204
Ubaporanga,MG,-19.6351,-42.1059
Ubarana,SP,-21.165,-49.7198
Ubatã,BA,-14.2063,-39.5207
Ubatuba,SP,-23.4332,-45.0834
Uberaba,MG,-19.7472,-47.9381
Uberlândia,MG,-18.9141,-48.2749
Ubirajara,SP,-22.5272,-49.6613
Ubiratã,PR,-24.5393,-52.9865
Ubiretama,RS,-28.0404,-54.686
Uchoa,SP,-20.9511,-49.1713
Uibaí,BA,-11.3394,-42.1354
Uiramutã,RR,4.60314,-60.1815
Uirapuru,GO,-14.2835,-49.9201
Uiraúna,PB,-6.51504,-38.4128
Ulianópolis,PA,-3.75007,-47.4892
Umari,CE,-6.63893,-38.7008
Umarizal,RN,-5.98238,-37.818
Umbaúba,SE,-11.3809,-37.6623
Umburanas,BA,-10.7339,-41.3234
Umburatiba,MG,-17.2548,-40.5779
Umbuzeiro,PB,-7.69199,-35.6582
Umirim,CE,-3.67654,-39.3465
Umuarama,PR,-23.7656,-53.3201
Una,BA,-15.2791,-39.0765
Unaí,MG,-16.3592,-46.9022
União,PI,-4.58571,-42.8583
União da Serra,RS,-28.7833,-52.0238
União da Vitória,PR,-26.2273,-51.0873
União de Minas,MG,-19.5299,-50.338
União do Oeste,SC,-26.762,-52.8541
União do Sul,MT,-11.5308,-54.3616
União dos Palmares,AL,-9.15921,-36.0223
União Paulista,SP,-20.8862,-49.9025
Uniflor,PR,-23.0868,-52.1573
Unistalda,RS,-29.04,-55.1517
Upanema,RN,-5.63761,-37.2635
Uraí,PR,-23.2,-50.7939
Urandi,BA,-14.7678,-42.6498
Urânia,SP,-20.2455,-50.6455
Urbano Santos,MA,-3.20642,-43.3878
Uru,SP,-21.7866,-49.2848
Uruaçu,GO,-14.5238,-49.1396
Uruana,GO,-15.4993,-49.6861
Uruana de Minas,MG,-16.0634,-46.2443
Uruará,PA,-3.71519,-53.7396
Urubici,SC,-28.0157,-49.5925
Uruburetama,CE,-3.62316,-39.5107
Urucânia,MG,-20.3521,-42.737
Urucará,AM,-2.52936,-57.7538
Uruçuca,BA,-14.5963,-39.2851
Uruçuí,PI,-7.23944,-44.5577
Urucuia,MG,-16.1244,-45.7352
Urucurituba,AM,-3.12841,-58.1496
Uruguaiana,RS,-29.7614,-57.0853
Uruoca,CE,-3.30819,-40.5628
Urupá,RO,-11.1261,-62.3639
Urupema,SC,-27.9557,-49.8729
Urupês,SP,-21.2032,-49.2931
Urussanga,SC,-28.518,-49.3238
Urutaí,GO,-17.4651,-48.2015
Utinga,BA,-12.0783,-41.0954
Vacaria,RS,-28.5079,-50.9418
Vale de São Domingos,MT,-15.286,-59.0683
Vale do Anari,RO,-9.86215,-62.1876
Vale do Paraíso,RO,-10.4465,-62.1352
Vale do Sol,RS,-29.5967,-52.6839
Vale Real,RS,-29.3919,-51.2559
Vale Verde,RS,-29.7864,-52.1857
Valença,BA,-13.3669,-39.073
Valença,RJ,-22.2445,-43.7129
Valença do Piauí,PI,-6.40301,-41.7375
Valente,BA,-11.4062,-39.457
Valentim Gentil,SP,-20.4217,-50.0889
Valinhos,SP,-22.9698,-46.9974
Valparaíso,SP,-21.2229,-50.8699
Valparaíso de Goiás,GO,-16.0651,-47.9757
Vanini,RS,-28.4758,-51.8447
Vargeão,SC,-26.8621,-52.1549
Vargem,SC,-27.4867,-50.9724
Vargem,SP,-22.887,-46.4124
Vargem Alegre,MG,-19.5988,-42.2949
Vargem Alta,ES,-20.669,-41.0179
Vargem Bonita,MG,-20.3333,-46.3688
Vargem Bonita,SC,-27.0055,-51.7402
